contract_id,feature_id,requirement_id,module,capability,current_route,target_route,backend_endpoint,http_method,domain_command,permission,record_scope,field_scope,request_contract,response_contract,query_parameters,mutation_parameters,lifecycle_rules,validation_behavior,concurrency_behavior,audit_behavior,approval_behavior,offline_behavior,mobile_behavior,cross_module_behavior,existing_e2e_evidence,target_screen,target_component,migration_status,notes
FC-0361,TBD,TBD,CRM,TBD,/api/crm/opportunities/[id]/timeline,/api/crm/opportunities/[id]/timeline,/api/crm/opportunities/[id]/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/[id]/timeline/route.ts; kind=API_ROUTE
FC-0362,TBD,TBD,CRM,TBD,/api/crm/opportunities/operations,/api/crm/opportunities/operations,/api/crm/opportunities/operations,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunities/operations/route.ts; kind=API_ROUTE
FC-0363,TBD,TBD,CRM,TBD,/api/crm/opportunity-revenue,/api/crm/opportunity-revenue,/api/crm/opportunity-revenue,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/opportunity-revenue/route.ts; kind=API_ROUTE
FC-0364,TBD,TBD,CRM,TBD,/api/crm/options,/api/crm/options,/api/crm/options,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/options/route.ts; kind=API_ROUTE
FC-0365,TBD,TBD,CRM,TBD,/api/crm/pipeline/snapshots,/api/crm/pipeline/snapshots,/api/crm/pipeline/snapshots,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/pipeline/snapshots/route.ts; kind=API_ROUTE
FC-0366,TBD,TBD,CRM,TBD,/api/crm/privacy/[id]/execute,/api/crm/privacy/[id]/execute,/api/crm/privacy/[id]/execute,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/privacy/[id]/execute/route.ts; kind=API_ROUTE
FC-0367,TBD,TBD,CRM,TBD,/api/crm/privacy/[id]/preview,/api/crm/privacy/[id]/preview,/api/crm/privacy/[id]/preview,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/privacy/[id]/preview/route.ts; kind=API_ROUTE
FC-0368,TBD,TBD,CRM,TBD,/api/crm/privacy/retention,/api/crm/privacy/retention,/api/crm/privacy/retention,GET;POST;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/privacy/retention/route.ts; kind=API_ROUTE
FC-0369,TBD,TBD,CRM,TBD,/api/crm/public/capture/[key],/api/crm/public/capture/[key],/api/crm/public/capture/[key],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/public/capture/[key]/route.ts; kind=API_ROUTE
FC-0370,TBD,TBD,CRM,TBD,/api/crm/public/meetings/[token]/availability,/api/crm/public/meetings/[token]/availability,/api/crm/public/meetings/[token]/availability,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/public/meetings/[token]/availability/route.ts; kind=API_ROUTE
FC-0371,TBD,TBD,CRM,TBD,/api/crm/public/meetings/[token]/bookings,/api/crm/public/meetings/[token]/bookings,/api/crm/public/meetings/[token]/bookings,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/public/meetings/[token]/bookings/route.ts; kind=API_ROUTE
FC-0372,TBD,TBD,CRM,TBD,/api/crm/public/meetings/bookings/[token],/api/crm/public/meetings/bookings/[token],/api/crm/public/meetings/bookings/[token],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/public/meetings/bookings/[token]/route.ts; kind=API_ROUTE
FC-0373,TBD,TBD,CRM,TBD,/api/crm/relationships/graph,/api/crm/relationships/graph,/api/crm/relationships/graph,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/relationships/graph/route.ts; kind=API_ROUTE
FC-0374,TBD,TBD,CRM,TBD,/api/crm/reports/[report],/api/crm/reports/[report],/api/crm/reports/[report],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/reports/[report]/route.ts; kind=API_ROUTE
FC-0375,TBD,TBD,CRM,TBD,/api/crm/sales-stages/[id],/api/crm/sales-stages/[id],/api/crm/sales-stages/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/sales-stages/[id]/route.ts; kind=API_ROUTE
FC-0376,TBD,TBD,CRM,TBD,/api/crm/sales-stages/migration-jobs/[id],/api/crm/sales-stages/migration-jobs/[id],/api/crm/sales-stages/migration-jobs/[id],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/sales-stages/migration-jobs/[id]/route.ts; kind=API_ROUTE
FC-0377,TBD,TBD,CRM,TBD,/api/crm/sales-stages,/api/crm/sales-stages,/api/crm/sales-stages,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/sales-stages/route.ts; kind=API_ROUTE
FC-0378,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/cancel,/api/crm/tasks/[id]/cancel,/api/crm/tasks/[id]/cancel,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/cancel/route.ts; kind=API_ROUTE
FC-0379,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/claim,/api/crm/tasks/[id]/claim,/api/crm/tasks/[id]/claim,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/claim/route.ts; kind=API_ROUTE
FC-0380,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/complete,/api/crm/tasks/[id]/complete,/api/crm/tasks/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/complete/route.ts; kind=API_ROUTE
FC-0381,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/dependencies/[dependsOnTaskId],/api/crm/tasks/[id]/dependencies/[dependsOnTaskId],/api/crm/tasks/[id]/dependencies/[dependsOnTaskId],DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/dependencies/[dependsOnTaskId]/route.ts; kind=API_ROUTE
FC-0382,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/dependencies,/api/crm/tasks/[id]/dependencies,/api/crm/tasks/[id]/dependencies,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/dependencies/route.ts; kind=API_ROUTE
FC-0383,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/history,/api/crm/tasks/[id]/history,/api/crm/tasks/[id]/history,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/history/route.ts; kind=API_ROUTE
FC-0384,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/release,/api/crm/tasks/[id]/release,/api/crm/tasks/[id]/release,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/release/route.ts; kind=API_ROUTE
FC-0385,TBD,TBD,CRM,TBD,/api/crm/tasks/[id],/api/crm/tasks/[id],/api/crm/tasks/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/route.ts; kind=API_ROUTE
FC-0386,TBD,TBD,CRM,TBD,/api/crm/tasks/[id]/start,/api/crm/tasks/[id]/start,/api/crm/tasks/[id]/start,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/[id]/start/route.ts; kind=API_ROUTE
FC-0387,TBD,TBD,CRM,TBD,/api/crm/tasks,/api/crm/tasks,/api/crm/tasks,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/route.ts; kind=API_ROUTE
FC-0388,TBD,TBD,CRM,TBD,/api/crm/tasks/teams/[teamId]/members,/api/crm/tasks/teams/[teamId]/members,/api/crm/tasks/teams/[teamId]/members,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/teams/[teamId]/members/route.ts; kind=API_ROUTE
FC-0389,TBD,TBD,CRM,TBD,/api/crm/tasks/teams,/api/crm/tasks/teams,/api/crm/tasks/teams,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/crm/tasks/teams/route.ts; kind=API_ROUTE
FC-0390,TBD,TBD,Platform / Shared,TBD,/api/health,/api/health,/api/health,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/health/route.ts; kind=API_ROUTE
FC-0391,TBD,TBD,HR & Payroll,TBD,/api/hr-payroll/dashboard,/api/hr-payroll/dashboard,/api/hr-payroll/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/hr-payroll/dashboard/route.ts; kind=API_ROUTE
FC-0392,TBD,TBD,HR & Payroll,TBD,/api/hr-payroll/leave-requests/[id]/actions,/api/hr-payroll/leave-requests/[id]/actions,/api/hr-payroll/leave-requests/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/hr-payroll/leave-requests/[id]/actions/route.ts; kind=API_ROUTE
FC-0393,TBD,TBD,HR & Payroll,TBD,/api/hr-payroll/payroll-runs/[id]/actions,/api/hr-payroll/payroll-runs/[id]/actions,/api/hr-payroll/payroll-runs/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/hr-payroll/payroll-runs/[id]/actions/route.ts; kind=API_ROUTE
FC-0394,TBD,TBD,HR & Payroll,TBD,/api/hr-payroll/resources/[resource],/api/hr-payroll/resources/[resource],/api/hr-payroll/resources/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/hr-payroll/resources/[resource]/route.ts; kind=API_ROUTE
FC-0395,TBD,TBD,Platform / Shared,TBD,/api/invitations/[id],/api/invitations/[id],/api/invitations/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/invitations/[id]/route.ts; kind=API_ROUTE
FC-0396,TBD,TBD,Platform / Shared,TBD,/api/invitations/accept,/api/invitations/accept,/api/invitations/accept,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/invitations/accept/route.ts; kind=API_ROUTE
FC-0397,TBD,TBD,Platform / Shared,TBD,/api/invitations,/api/invitations,/api/invitations,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/invitations/route.ts; kind=API_ROUTE
FC-0398,TBD,TBD,Manufacturing,TBD,/api/manufacturing/boms/[id]/activate,/api/manufacturing/boms/[id]/activate,/api/manufacturing/boms/[id]/activate,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/manufacturing/boms/[id]/activate/route.ts; kind=API_ROUTE
FC-0399,TBD,TBD,Manufacturing,TBD,/api/manufacturing/dashboard,/api/manufacturing/dashboard,/api/manufacturing/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/manufacturing/dashboard/route.ts; kind=API_ROUTE
FC-0400,TBD,TBD,Manufacturing,TBD,/api/manufacturing/resources/[resource],/api/manufacturing/resources/[resource],/api/manufacturing/resources/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/manufacturing/resources/[resource]/route.ts; kind=API_ROUTE
FC-0401,TBD,TBD,Manufacturing,TBD,/api/manufacturing/work-orders/[id]/production,/api/manufacturing/work-orders/[id]/production,/api/manufacturing/work-orders/[id]/production,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/manufacturing/work-orders/[id]/production/route.ts; kind=API_ROUTE
FC-0402,TBD,TBD,Manufacturing,TBD,/api/manufacturing/work-orders/[id]/release,/api/manufacturing/work-orders/[id]/release,/api/manufacturing/work-orders/[id]/release,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/manufacturing/work-orders/[id]/release/route.ts; kind=API_ROUTE
FC-0403,TBD,TBD,Manufacturing,TBD,/api/manufacturing/work-orders/[id]/start,/api/manufacturing/work-orders/[id]/start,/api/manufacturing/work-orders/[id]/start,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/manufacturing/work-orders/[id]/start/route.ts; kind=API_ROUTE
FC-0404,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/approvals/[id],/api/mobile/v1/approvals/[id],/api/mobile/v1/approvals/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/approvals/[id]/route.ts; kind=API_ROUTE
FC-0405,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/auth/login,/api/mobile/v1/auth/login,/api/mobile/v1/auth/login,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/auth/login/route.ts; kind=API_ROUTE
FC-0406,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/auth/logout,/api/mobile/v1/auth/logout,/api/mobile/v1/auth/logout,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/auth/logout/route.ts; kind=API_ROUTE
FC-0407,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/auth/refresh,/api/mobile/v1/auth/refresh,/api/mobile/v1/auth/refresh,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/auth/refresh/route.ts; kind=API_ROUTE
FC-0408,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/business-data/[resource]/[id],/api/mobile/v1/business-data/[resource]/[id],/api/mobile/v1/business-data/[resource]/[id],PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/business-data/[resource]/[id]/route.ts; kind=API_ROUTE
FC-0409,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/business-data/[resource],/api/mobile/v1/business-data/[resource],/api/mobile/v1/business-data/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/business-data/[resource]/route.ts; kind=API_ROUTE
FC-0410,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/catalog,/api/mobile/v1/catalog,/api/mobile/v1/catalog,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/catalog/route.ts; kind=API_ROUTE
FC-0411,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/[resource]/[id],/api/mobile/v1/crm/[resource]/[id],/api/mobile/v1/crm/[resource]/[id],GET;PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/[resource]/[id]/route.ts; kind=API_ROUTE
FC-0412,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/[resource],/api/mobile/v1/crm/[resource],/api/mobile/v1/crm/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/[resource]/route.ts; kind=API_ROUTE
FC-0413,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/activities/[id]/complete,/api/mobile/v1/crm/activities/[id]/complete,/api/mobile/v1/crm/activities/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/activities/[id]/complete/route.ts; kind=API_ROUTE
FC-0414,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/attachments/[attachmentId],/api/mobile/v1/crm/attachments/[attachmentId],/api/mobile/v1/crm/attachments/[attachmentId],GET;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/attachments/[attachmentId]/route.ts; kind=API_ROUTE
FC-0415,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/attachments,/api/mobile/v1/crm/attachments,/api/mobile/v1/crm/attachments,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/attachments/route.ts; kind=API_ROUTE
FC-0416,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/calls/[id]/cancel,/api/mobile/v1/crm/calls/[id]/cancel,/api/mobile/v1/crm/calls/[id]/cancel,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/calls/[id]/cancel/route.ts; kind=API_ROUTE
FC-0417,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/calls/[id]/complete,/api/mobile/v1/crm/calls/[id]/complete,/api/mobile/v1/crm/calls/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/calls/[id]/complete/route.ts; kind=API_ROUTE
FC-0418,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/calls/[id]/start,/api/mobile/v1/crm/calls/[id]/start,/api/mobile/v1/crm/calls/[id]/start,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/calls/[id]/start/route.ts; kind=API_ROUTE
FC-0419,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/calls,/api/mobile/v1/crm/calls,/api/mobile/v1/crm/calls,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/calls/route.ts; kind=API_ROUTE
FC-0420,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/communications,/api/mobile/v1/crm/communications,/api/mobile/v1/crm/communications,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/communications/route.ts; kind=API_ROUTE
FC-0421,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/communications/send,/api/mobile/v1/crm/communications/send,/api/mobile/v1/crm/communications/send,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/communications/send/route.ts; kind=API_ROUTE
FC-0422,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/communications/threads/[id]/claim,/api/mobile/v1/crm/communications/threads/[id]/claim,/api/mobile/v1/crm/communications/threads/[id]/claim,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/communications/threads/[id]/claim/route.ts; kind=API_ROUTE
FC-0423,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/communications/threads/[id]/messages,/api/mobile/v1/crm/communications/threads/[id]/messages,/api/mobile/v1/crm/communications/threads/[id]/messages,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/communications/threads/[id]/messages/route.ts; kind=API_ROUTE
FC-0424,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/communications/threads/[id]/status,/api/mobile/v1/crm/communications/threads/[id]/status,/api/mobile/v1/crm/communications/threads/[id]/status,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/communications/threads/[id]/status/route.ts; kind=API_ROUTE
FC-0425,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/dashboard,/api/mobile/v1/crm/dashboard,/api/mobile/v1/crm/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/dashboard/route.ts; kind=API_ROUTE
FC-0426,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/follow-ups/[id]/complete,/api/mobile/v1/crm/follow-ups/[id]/complete,/api/mobile/v1/crm/follow-ups/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/follow-ups/[id]/complete/route.ts; kind=API_ROUTE
