feature_id,feature_name,module,dossier_path,capability_requirement_ids,flow_requirement_ids,business_rule_ids,data_requirement_ids,validation_ids,calculation_ids,ux_ids,security_ids,integration_ids,api_ids,e2e_ids,uat_ids,semantic_review_status,mobile_classification,implementation_authorization,semantic_subcapability_count,flow_state_review_status,pass_c_flow_ids,pass_c_transition_ids
F104,Warehouse locations and bins,Stock / Inventory,docs\03-modules\stock\features\F104-warehouse-locations-and-bins.md,F104-CAP-001;F104-CAP-002;F104-CAP-003,F104-FLOW-001;F104-FLOW-002,F104-BR-001;F104-BR-002,F104-DATA-001;F104-DATA-002,F104-VAL-001;F104-VAL-002,F104-CALC-001,F104-UX-001;F104-UX-002;F104-UX-003,F104-SEC-001;F104-SEC-002,F104-INT-001;F104-INT-002,F104-API-001;F104-API-002,F104-E2E-001;F104-E2E-002,F104-UAT-001;F104-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F104-PFC-01;F104-PFC-02;F104-PFC-03;F104-PFC-04;F104-PFC-05;F104-PFC-06;F104-PFC-07;F104-PFC-08;F104-PFC-09;F104-PFC-10,F104-STM-01;F104-STM-02;F104-STM-03;F104-STM-04;F104-STM-05
F105,Multi-warehouse inventory,Stock / Inventory,docs\03-modules\stock\features\F105-multi-warehouse-inventory.md,F105-CAP-001;F105-CAP-002;F105-CAP-003,F105-FLOW-001;F105-FLOW-002,F105-BR-001;F105-BR-002,F105-DATA-001;F105-DATA-002,F105-VAL-001;F105-VAL-002,F105-CALC-001,F105-UX-001;F105-UX-002;F105-UX-003,F105-SEC-001;F105-SEC-002,F105-INT-001;F105-INT-002,F105-API-001;F105-API-002,F105-E2E-001;F105-E2E-002,F105-UAT-001;F105-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F105-PFC-01;F105-PFC-02;F105-PFC-03;F105-PFC-04;F105-PFC-05;F105-PFC-06;F105-PFC-07;F105-PFC-08;F105-PFC-09;F105-PFC-10,F105-STM-01;F105-STM-02;F105-STM-03;F105-STM-04;F105-STM-05
F106,Real-time stock balance,Stock / Inventory,docs\03-modules\stock\features\F106-real-time-stock-balance.md,F106-CAP-001;F106-CAP-002;F106-CAP-003,F106-FLOW-001;F106-FLOW-002,F106-BR-001;F106-BR-002,F106-DATA-001;F106-DATA-002,F106-VAL-001;F106-VAL-002,F106-CALC-001,F106-UX-001;F106-UX-002;F106-UX-003,F106-SEC-001;F106-SEC-002,F106-INT-001;F106-INT-002,F106-API-001;F106-API-002,F106-E2E-001;F106-E2E-002,F106-UAT-001;F106-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F106-PFC-01;F106-PFC-02;F106-PFC-03;F106-PFC-04;F106-PFC-05;F106-PFC-06;F106-PFC-07;F106-PFC-08;F106-PFC-09;F106-PFC-10,F106-STM-01;F106-STM-02;F106-STM-03;F106-STM-04;F106-STM-05
F107,Stock ledger,Stock / Inventory,docs\03-modules\stock\features\F107-stock-ledger.md,F107-CAP-001;F107-CAP-002;F107-CAP-003,F107-FLOW-001;F107-FLOW-002,F107-BR-001;F107-BR-002,F107-DATA-001;F107-DATA-002,F107-VAL-001;F107-VAL-002,F107-CALC-001,F107-UX-001;F107-UX-002;F107-UX-003,F107-SEC-001;F107-SEC-002,F107-INT-001;F107-INT-002,F107-API-001;F107-API-002,F107-E2E-001;F107-E2E-002,F107-UAT-001;F107-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F107-PFC-01;F107-PFC-02;F107-PFC-03;F107-PFC-04;F107-PFC-05;F107-PFC-06;F107-PFC-07;F107-PFC-08;F107-PFC-09;F107-PFC-10,F107-STM-01;F107-STM-02;F107-STM-03;F107-STM-04;F107-STM-05
F108,Goods receipts,Stock / Inventory,docs\03-modules\stock\features\F108-goods-receipts.md,F108-CAP-001;F108-CAP-002;F108-CAP-003,F108-FLOW-001;F108-FLOW-002,F108-BR-001;F108-BR-002,F108-DATA-001;F108-DATA-002,F108-VAL-001;F108-VAL-002,F108-CALC-001,F108-UX-001;F108-UX-002;F108-UX-003,F108-SEC-001;F108-SEC-002,F108-INT-001;F108-INT-002,F108-API-001;F108-API-002,F108-E2E-001;F108-E2E-002,F108-UAT-001;F108-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F108-PFC-01;F108-PFC-02;F108-PFC-03;F108-PFC-04;F108-PFC-05;F108-PFC-06;F108-PFC-07;F108-PFC-08;F108-PFC-09;F108-PFC-10,F108-STM-01;F108-STM-02;F108-STM-03;F108-STM-04;F108-STM-05
F109,Goods issues,Stock / Inventory,docs\03-modules\stock\features\F109-goods-issues.md,F109-CAP-001;F109-CAP-002;F109-CAP-003,F109-FLOW-001;F109-FLOW-002,F109-BR-001;F109-BR-002,F109-DATA-001;F109-DATA-002,F109-VAL-001;F109-VAL-002,F109-CALC-001,F109-UX-001;F109-UX-002;F109-UX-003,F109-SEC-001;F109-SEC-002,F109-INT-001;F109-INT-002,F109-API-001;F109-API-002,F109-E2E-001;F109-E2E-002,F109-UAT-001;F109-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F109-PFC-01;F109-PFC-02;F109-PFC-03;F109-PFC-04;F109-PFC-05;F109-PFC-06;F109-PFC-07;F109-PFC-08;F109-PFC-09;F109-PFC-10,F109-STM-01;F109-STM-02;F109-STM-03;F109-STM-04;F109-STM-05
F110,Internal transfers,Stock / Inventory,docs\03-modules\stock\features\F110-internal-transfers.md,F110-CAP-001;F110-CAP-002;F110-CAP-003,F110-FLOW-001;F110-FLOW-002,F110-BR-001;F110-BR-002,F110-DATA-001;F110-DATA-002,F110-VAL-001;F110-VAL-002,F110-CALC-001,F110-UX-001;F110-UX-002;F110-UX-003,F110-SEC-001;F110-SEC-002,F110-INT-001;F110-INT-002,F110-API-001;F110-API-002,F110-E2E-001;F110-E2E-002,F110-UAT-001;F110-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F110-PFC-01;F110-PFC-02;F110-PFC-03;F110-PFC-04;F110-PFC-05;F110-PFC-06;F110-PFC-07;F110-PFC-08;F110-PFC-09;F110-PFC-10,F110-STM-01;F110-STM-02;F110-STM-03;F110-STM-04;F110-STM-05
F111,Stock adjustments,Stock / Inventory,docs\03-modules\stock\features\F111-stock-adjustments.md,F111-CAP-001;F111-CAP-002;F111-CAP-003,F111-FLOW-001;F111-FLOW-002,F111-BR-001;F111-BR-002,F111-DATA-001;F111-DATA-002,F111-VAL-001;F111-VAL-002,F111-CALC-001,F111-UX-001;F111-UX-002;F111-UX-003,F111-SEC-001;F111-SEC-002,F111-INT-001;F111-INT-002,F111-API-001;F111-API-002,F111-E2E-001;F111-E2E-002,F111-UAT-001;F111-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F111-PFC-01;F111-PFC-02;F111-PFC-03;F111-PFC-04;F111-PFC-05;F111-PFC-06;F111-PFC-07;F111-PFC-08;F111-PFC-09;F111-PFC-10,F111-STM-01;F111-STM-02;F111-STM-03;F111-STM-04;F111-STM-05
F112,Stock reservations,Stock / Inventory,docs\03-modules\stock\features\F112-stock-reservations.md,F112-CAP-001;F112-CAP-002;F112-CAP-003,F112-FLOW-001;F112-FLOW-002,F112-BR-001;F112-BR-002,F112-DATA-001;F112-DATA-002,F112-VAL-001;F112-VAL-002,F112-CALC-001,F112-UX-001;F112-UX-002;F112-UX-003,F112-SEC-001;F112-SEC-002,F112-INT-001;F112-INT-002,F112-API-001;F112-API-002,F112-E2E-001;F112-E2E-002,F112-UAT-001;F112-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F112-PFC-01;F112-PFC-02;F112-PFC-03;F112-PFC-04;F112-PFC-05;F112-PFC-06;F112-PFC-07;F112-PFC-08;F112-PFC-09;F112-PFC-10,F112-STM-01;F112-STM-02;F112-STM-03;F112-STM-04;F112-STM-05
F113,Available stock,Stock / Inventory,docs\03-modules\stock\features\F113-available-stock.md,F113-CAP-001;F113-CAP-002;F113-CAP-003,F113-FLOW-001;F113-FLOW-002,F113-BR-001;F113-BR-002,F113-DATA-001;F113-DATA-002,F113-VAL-001;F113-VAL-002,F113-CALC-001,F113-UX-001;F113-UX-002;F113-UX-003,F113-SEC-001;F113-SEC-002,F113-INT-001;F113-INT-002,F113-API-001;F113-API-002,F113-E2E-001;F113-E2E-002,F113-UAT-001;F113-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F113-PFC-01;F113-PFC-02;F113-PFC-03;F113-PFC-04;F113-PFC-05;F113-PFC-06;F113-PFC-07;F113-PFC-08;F113-PFC-09;F113-PFC-10,F113-STM-01;F113-STM-02;F113-STM-03;F113-STM-04;F113-STM-05
F114,Available-to-promise,Stock / Inventory,docs\03-modules\stock\features\F114-available-to-promise.md,F114-CAP-001;F114-CAP-002;F114-CAP-003,F114-FLOW-001;F114-FLOW-002,F114-BR-001;F114-BR-002,F114-DATA-001;F114-DATA-002,F114-VAL-001;F114-VAL-002,F114-CALC-001,F114-UX-001;F114-UX-002;F114-UX-003,F114-SEC-001;F114-SEC-002,F114-INT-001;F114-INT-002,F114-API-001;F114-API-002,F114-E2E-001;F114-E2E-002,F114-UAT-001;F114-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F114-PFC-01;F114-PFC-02;F114-PFC-03;F114-PFC-04;F114-PFC-05;F114-PFC-06;F114-PFC-07;F114-PFC-08;F114-PFC-09;F114-PFC-10,F114-STM-01;F114-STM-02;F114-STM-03;F114-STM-04;F114-STM-05
F115,Batch tracking,Stock / Inventory,docs\03-modules\stock\features\F115-batch-tracking.md,F115-CAP-001;F115-CAP-002;F115-CAP-003,F115-FLOW-001;F115-FLOW-002,F115-BR-001;F115-BR-002,F115-DATA-001;F115-DATA-002,F115-VAL-001;F115-VAL-002,F115-CALC-001,F115-UX-001;F115-UX-002;F115-UX-003,F115-SEC-001;F115-SEC-002,F115-INT-001;F115-INT-002,F115-API-001;F115-API-002,F115-E2E-001;F115-E2E-002,F115-UAT-001;F115-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F115-PFC-01;F115-PFC-02;F115-PFC-03;F115-PFC-04;F115-PFC-05;F115-PFC-06;F115-PFC-07;F115-PFC-08;F115-PFC-09;F115-PFC-10,F115-STM-01;F115-STM-02;F115-STM-03;F115-STM-04;F115-STM-05
F116,Lot tracking,Stock / Inventory,docs\03-modules\stock\features\F116-lot-tracking.md,F116-CAP-001;F116-CAP-002;F116-CAP-003,F116-FLOW-001;F116-FLOW-002,F116-BR-001;F116-BR-002,F116-DATA-001;F116-DATA-002,F116-VAL-001;F116-VAL-002,F116-CALC-001,F116-UX-001;F116-UX-002;F116-UX-003,F116-SEC-001;F116-SEC-002,F116-INT-001;F116-INT-002,F116-API-001;F116-API-002,F116-E2E-001;F116-E2E-002,F116-UAT-001;F116-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F116-PFC-01;F116-PFC-02;F116-PFC-03;F116-PFC-04;F116-PFC-05;F116-PFC-06;F116-PFC-07;F116-PFC-08;F116-PFC-09;F116-PFC-10,F116-STM-01;F116-STM-02;F116-STM-03;F116-STM-04;F116-STM-05
F117,Serial-number tracking,Stock / Inventory,docs\03-modules\stock\features\F117-serial-number-tracking.md,F117-CAP-001;F117-CAP-002;F117-CAP-003,F117-FLOW-001;F117-FLOW-002,F117-BR-001;F117-BR-002,F117-DATA-001;F117-DATA-002,F117-VAL-001;F117-VAL-002,F117-CALC-001,F117-UX-001;F117-UX-002;F117-UX-003,F117-SEC-001;F117-SEC-002,F117-INT-001;F117-INT-002,F117-API-001;F117-API-002,F117-E2E-001;F117-E2E-002,F117-UAT-001;F117-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F117-PFC-01;F117-PFC-02;F117-PFC-03;F117-PFC-04;F117-PFC-05;F117-PFC-06;F117-PFC-07;F117-PFC-08;F117-PFC-09;F117-PFC-10,F117-STM-01;F117-STM-02;F117-STM-03;F117-STM-04;F117-STM-05
F118,Expiry dates,Stock / Inventory,docs\03-modules\stock\features\F118-expiry-dates.md,F118-CAP-001;F118-CAP-002;F118-CAP-003,F118-FLOW-001;F118-FLOW-002,F118-BR-001;F118-BR-002,F118-DATA-001;F118-DATA-002,F118-VAL-001;F118-VAL-002,F118-CALC-001,F118-UX-001;F118-UX-002;F118-UX-003,F118-SEC-001;F118-SEC-002,F118-INT-001;F118-INT-002,F118-API-001;F118-API-002,F118-E2E-001;F118-E2E-002,F118-UAT-001;F118-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F118-PFC-01;F118-PFC-02;F118-PFC-03;F118-PFC-04;F118-PFC-05;F118-PFC-06;F118-PFC-07;F118-PFC-08;F118-PFC-09;F118-PFC-10,F118-STM-01;F118-STM-02;F118-STM-03;F118-STM-04;F118-STM-05
F119,Barcode scanning,Stock / Inventory,docs\03-modules\stock\features\F119-barcode-scanning.md,F119-CAP-001;F119-CAP-002;F119-CAP-003,F119-FLOW-001;F119-FLOW-002,F119-BR-001;F119-BR-002,F119-DATA-001;F119-DATA-002,F119-VAL-001;F119-VAL-002,F119-CALC-001,F119-UX-001;F119-UX-002;F119-UX-003,F119-SEC-001;F119-SEC-002,F119-INT-001;F119-INT-002,F119-API-001;F119-API-002,F119-E2E-001;F119-E2E-002,F119-UAT-001;F119-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F119-PFC-01;F119-PFC-02;F119-PFC-03;F119-PFC-04;F119-PFC-05;F119-PFC-06;F119-PFC-07;F119-PFC-08;F119-PFC-09;F119-PFC-10,F119-STM-01;F119-STM-02;F119-STM-03;F119-STM-04;F119-STM-05
F120,Cycle counting,Stock / Inventory,docs\03-modules\stock\features\F120-cycle-counting.md,F120-CAP-001;F120-CAP-002;F120-CAP-003,F120-FLOW-001;F120-FLOW-002,F120-BR-001;F120-BR-002,F120-DATA-001;F120-DATA-002,F120-VAL-001;F120-VAL-002,F120-CALC-001,F120-UX-001;F120-UX-002;F120-UX-003,F120-SEC-001;F120-SEC-002,F120-INT-001;F120-INT-002,F120-API-001;F120-API-002,F120-E2E-001;F120-E2E-002,F120-UAT-001;F120-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F120-PFC-01;F120-PFC-02;F120-PFC-03;F120-PFC-04;F120-PFC-05;F120-PFC-06;F120-PFC-07;F120-PFC-08;F120-PFC-09;F120-PFC-10,F120-STM-01;F120-STM-02;F120-STM-03;F120-STM-04;F120-STM-05
F121,Physical inventory,Stock / Inventory,docs\03-modules\stock\features\F121-physical-inventory.md,F121-CAP-001;F121-CAP-002;F121-CAP-003,F121-FLOW-001;F121-FLOW-002,F121-BR-001;F121-BR-002,F121-DATA-001;F121-DATA-002,F121-VAL-001;F121-VAL-002,F121-CALC-001,F121-UX-001;F121-UX-002;F121-UX-003,F121-SEC-001;F121-SEC-002,F121-INT-001;F121-INT-002,F121-API-001;F121-API-002,F121-E2E-001;F121-E2E-002,F121-UAT-001;F121-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F121-PFC-01;F121-PFC-02;F121-PFC-03;F121-PFC-04;F121-PFC-05;F121-PFC-06;F121-PFC-07;F121-PFC-08;F121-PFC-09;F121-PFC-10,F121-STM-01;F121-STM-02;F121-STM-03;F121-STM-04;F121-STM-05
F122,Reorder point,Stock / Inventory,docs\03-modules\stock\features\F122-reorder-point.md,F122-CAP-001;F122-CAP-002;F122-CAP-003,F122-FLOW-001;F122-FLOW-002,F122-BR-001;F122-BR-002,F122-DATA-001;F122-DATA-002,F122-VAL-001;F122-VAL-002,F122-CALC-001,F122-UX-001;F122-UX-002;F122-UX-003,F122-SEC-001;F122-SEC-002,F122-INT-001;F122-INT-002,F122-API-001;F122-API-002,F122-E2E-001;F122-E2E-002,F122-UAT-001;F122-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F122-PFC-01;F122-PFC-02;F122-PFC-03;F122-PFC-04;F122-PFC-05;F122-PFC-06;F122-PFC-07;F122-PFC-08;F122-PFC-09;F122-PFC-10,F122-STM-01;F122-STM-02;F122-STM-03;F122-STM-04;F122-STM-05
F123,Minimum / maximum stock,Stock / Inventory,docs\03-modules\stock\features\F123-minimum-maximum-stock.md,F123-CAP-001;F123-CAP-002;F123-CAP-003,F123-FLOW-001;F123-FLOW-002,F123-BR-001;F123-BR-002,F123-DATA-001;F123-DATA-002,F123-VAL-001;F123-VAL-002,F123-CALC-001,F123-UX-001;F123-UX-002;F123-UX-003,F123-SEC-001;F123-SEC-002,F123-INT-001;F123-INT-002,F123-API-001;F123-API-002,F123-E2E-001;F123-E2E-002,F123-UAT-001;F123-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F123-PFC-01;F123-PFC-02;F123-PFC-03;F123-PFC-04;F123-PFC-05;F123-PFC-06;F123-PFC-07;F123-PFC-08;F123-PFC-09;F123-PFC-10,F123-STM-01;F123-STM-02;F123-STM-03;F123-STM-04;F123-STM-05
F124,Safety stock,Stock / Inventory,docs\03-modules\stock\features\F124-safety-stock.md,F124-CAP-001;F124-CAP-002;F124-CAP-003,F124-FLOW-001;F124-FLOW-002,F124-BR-001;F124-BR-002,F124-DATA-001;F124-DATA-002,F124-VAL-001;F124-VAL-002,F124-CALC-001,F124-UX-001;F124-UX-002;F124-UX-003,F124-SEC-001;F124-SEC-002,F124-INT-001;F124-INT-002,F124-API-001;F124-API-002,F124-E2E-001;F124-E2E-002,F124-UAT-001;F124-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F124-PFC-01;F124-PFC-02;F124-PFC-03;F124-PFC-04;F124-PFC-05;F124-PFC-06;F124-PFC-07;F124-PFC-08;F124-PFC-09;F124-PFC-10,F124-STM-01;F124-STM-02;F124-STM-03;F124-STM-04;F124-STM-05
F125,Automatic replenishment,Stock / Inventory,docs\03-modules\stock\features\F125-automatic-replenishment.md,F125-CAP-001;F125-CAP-002;F125-CAP-003,F125-FLOW-001;F125-FLOW-002,F125-BR-001;F125-BR-002,F125-DATA-001;F125-DATA-002,F125-VAL-001;F125-VAL-002,F125-CALC-001,F125-UX-001;F125-UX-002;F125-UX-003,F125-SEC-001;F125-SEC-002,F125-INT-001;F125-INT-002,F125-API-001;F125-API-002,F125-E2E-001;F125-E2E-002,F125-UAT-001;F125-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F125-PFC-01;F125-PFC-02;F125-PFC-03;F125-PFC-04;F125-PFC-05;F125-PFC-06;F125-PFC-07;F125-PFC-08;F125-PFC-09;F125-PFC-10,F125-STM-01;F125-STM-02;F125-STM-03;F125-STM-04;F125-STM-05
F126,Negative-stock control,Stock / Inventory,docs\03-modules\stock\features\F126-negative-stock-control.md,F126-CAP-001;F126-CAP-002;F126-CAP-003,F126-FLOW-001;F126-FLOW-002,F126-BR-001;F126-BR-002,F126-DATA-001;F126-DATA-002,F126-VAL-001;F126-VAL-002,F126-CALC-001,F126-UX-001;F126-UX-002;F126-UX-003,F126-SEC-001;F126-SEC-002,F126-INT-001;F126-INT-002,F126-API-001;F126-API-002,F126-E2E-001;F126-E2E-002,F126-UAT-001;F126-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F126-PFC-01;F126-PFC-02;F126-PFC-03;F126-PFC-04;F126-PFC-05;F126-PFC-06;F126-PFC-07;F126-PFC-08;F126-PFC-09;F126-PFC-10,F126-STM-01;F126-STM-02;F126-STM-03;F126-STM-04;F126-STM-05
F127,FIFO valuation,Stock / Inventory,docs\03-modules\stock\features\F127-fifo-valuation.md,F127-CAP-001;F127-CAP-002;F127-CAP-003,F127-FLOW-001;F127-FLOW-002,F127-BR-001;F127-BR-002,F127-DATA-001;F127-DATA-002,F127-VAL-001;F127-VAL-002,F127-CALC-001,F127-UX-001;F127-UX-002;F127-UX-003,F127-SEC-001;F127-SEC-002,F127-INT-001;F127-INT-002,F127-API-001;F127-API-002,F127-E2E-001;F127-E2E-002,F127-UAT-001;F127-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F127-PFC-01;F127-PFC-02;F127-PFC-03;F127-PFC-04;F127-PFC-05;F127-PFC-06;F127-PFC-07;F127-PFC-08;F127-PFC-09;F127-PFC-10,F127-STM-01;F127-STM-02;F127-STM-03;F127-STM-04;F127-STM-05
F128,Weighted / moving-average valuation,Stock / Inventory,docs\03-modules\stock\features\F128-weighted-moving-average-valuation.md,F128-CAP-001;F128-CAP-002;F128-CAP-003,F128-FLOW-001;F128-FLOW-002,F128-BR-001;F128-BR-002,F128-DATA-001;F128-DATA-002,F128-VAL-001;F128-VAL-002,F128-CALC-001,F128-UX-001;F128-UX-002;F128-UX-003,F128-SEC-001;F128-SEC-002,F128-INT-001;F128-INT-002,F128-API-001;F128-API-002,F128-E2E-001;F128-E2E-002,F128-UAT-001;F128-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F128-PFC-01;F128-PFC-02;F128-PFC-03;F128-PFC-04;F128-PFC-05;F128-PFC-06;F128-PFC-07;F128-PFC-08;F128-PFC-09;F128-PFC-10,F128-STM-01;F128-STM-02;F128-STM-03;F128-STM-04;F128-STM-05
F129,Standard costing,Stock / Inventory,docs\03-modules\stock\features\F129-standard-costing.md,F129-CAP-001;F129-CAP-002;F129-CAP-003,F129-FLOW-001;F129-FLOW-002,F129-BR-001;F129-BR-002,F129-DATA-001;F129-DATA-002,F129-VAL-001;F129-VAL-002,F129-CALC-001,F129-UX-001;F129-UX-002;F129-UX-003,F129-SEC-001;F129-SEC-002,F129-INT-001;F129-INT-002,F129-API-001;F129-API-002,F129-E2E-001;F129-E2E-002,F129-UAT-001;F129-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F129-PFC-01;F129-PFC-02;F129-PFC-03;F129-PFC-04;F129-PFC-05;F129-PFC-06;F129-PFC-07;F129-PFC-08;F129-PFC-09;F129-PFC-10,F129-STM-01;F129-STM-02;F129-STM-03;F129-STM-04;F129-STM-05
F130,Inventory valuation,Stock / Inventory,docs\03-modules\stock\features\F130-inventory-valuation.md,F130-CAP-001;F130-CAP-002;F130-CAP-003,F130-FLOW-001;F130-FLOW-002,F130-BR-001;F130-BR-002,F130-DATA-001;F130-DATA-002,F130-VAL-001;F130-VAL-002,F130-CALC-001,F130-UX-001;F130-UX-002;F130-UX-003,F130-SEC-001;F130-SEC-002,F130-INT-001;F130-INT-002,F130-API-001;F130-API-002,F130-E2E-001;F130-E2E-002,F130-UAT-001;F130-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F130-PFC-01;F130-PFC-02;F130-PFC-03;F130-PFC-04;F130-PFC-05;F130-PFC-06;F130-PFC-07;F130-PFC-08;F130-PFC-09;F130-PFC-10,F130-STM-01;F130-STM-02;F130-STM-03;F130-STM-04;F130-STM-05
F131,Landed cost allocation,Stock / Inventory,docs\03-modules\stock\features\F131-landed-cost-allocation.md,F131-CAP-001;F131-CAP-002;F131-CAP-003,F131-FLOW-001;F131-FLOW-002,F131-BR-001;F131-BR-002,F131-DATA-001;F131-DATA-002,F131-VAL-001;F131-VAL-002,F131-CALC-001,F131-UX-001;F131-UX-002;F131-UX-003,F131-SEC-001;F131-SEC-002,F131-INT-001;F131-INT-002,F131-API-001;F131-API-002,F131-E2E-001;F131-E2E-002,F131-UAT-001;F131-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F131-PFC-01;F131-PFC-02;F131-PFC-03;F131-PFC-04;F131-PFC-05;F131-PFC-06;F131-PFC-07;F131-PFC-08;F131-PFC-09;F131-PFC-10,F131-STM-01;F131-STM-02;F131-STM-03;F131-STM-04;F131-STM-05
F132,Stock aging,Stock / Inventory,docs\03-modules\stock\features\F132-stock-aging.md,F132-CAP-001;F132-CAP-002;F132-CAP-003,F132-FLOW-001;F132-FLOW-002,F132-BR-001;F132-BR-002,F132-DATA-001;F132-DATA-002,F132-VAL-001;F132-VAL-002,F132-CALC-001,F132-UX-001;F132-UX-002;F132-UX-003,F132-SEC-001;F132-SEC-002,F132-INT-001;F132-INT-002,F132-API-001;F132-API-002,F132-E2E-001;F132-E2E-002,F132-UAT-001;F132-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F132-PFC-01;F132-PFC-02;F132-PFC-03;F132-PFC-04;F132-PFC-05;F132-PFC-06;F132-PFC-07;F132-PFC-08;F132-PFC-09;F132-PFC-10,F132-STM-01;F132-STM-02;F132-STM-03;F132-STM-04;F132-STM-05
F133,Slow-moving inventory,Stock / Inventory,docs\03-modules\stock\features\F133-slow-moving-inventory.md,F133-CAP-001;F133-CAP-002;F133-CAP-003,F133-FLOW-001;F133-FLOW-002,F133-BR-001;F133-BR-002,F133-DATA-001;F133-DATA-002,F133-VAL-001;F133-VAL-002,F133-CALC-001,F133-UX-001;F133-UX-002;F133-UX-003,F133-SEC-001;F133-SEC-002,F133-INT-001;F133-INT-002,F133-API-001;F133-API-002,F133-E2E-001;F133-E2E-002,F133-UAT-001;F133-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F133-PFC-01;F133-PFC-02;F133-PFC-03;F133-PFC-04;F133-PFC-05;F133-PFC-06;F133-PFC-07;F133-PFC-08;F133-PFC-09;F133-PFC-10,F133-STM-01;F133-STM-02;F133-STM-03;F133-STM-04;F133-STM-05
