semantic_id,feature_id,module,feature_name,semantic_family,axis,title,normative_scope,classification,mandatory,owner_feature_id,shared_platform_dependencies,cross_module_context,acceptance_condition,status,reviewed_on
F137-SEM-08,F137,Stock / Inventory,Shipping,inventory,VER,"Shipping — Ledger invariant, concurrency, traceability and UAT tests","Require non-negative/allowed-negative invariants, lot/serial trace, race tests, reconciliation, E2E and human UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F137,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-01,F138,Stock / Inventory,Returns,inventory,CORE,Returns — Stock-state lifecycle and authoritative ledger effect,Define movement/reservation/hold/availability lifecycle and make the stock ledger the authoritative quantity history.,B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-02,F138,Stock / Inventory,Returns,inventory,DATA,"Returns — Item, warehouse/bin, lot/serial/UOM and ownership dimensions","Freeze quantity dimensions, locations, tracking identifiers, ownership/status and source-document lineage.",B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-03,F138,Stock / Inventory,Returns,inventory,RULE,"Returns — Availability, negative-stock, reservation and valuation guards","Define available/ATP logic, allocation precedence, UOM conversion, tracking requirements, holds and negative-stock policy.",B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-04,F138,Stock / Inventory,Returns,inventory,SEC,Returns — Warehouse/location/action scope and controlled overrides,"Enforce company/warehouse/bin/action scope, restricted stock states and audited override authority.",B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-05,F138,Stock / Inventory,Returns,inventory,UX,Returns — Scan/select/move/count/exception workflow,"Cover barcode/manual entry, work queues, bulk/scanner use, partial completion, conflicts, mobile/offline boundaries and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-06,F138,Stock / Inventory,Returns,inventory,INT,Returns — Sales/procurement/manufacturing/quality/accounting contracts,Use public commands for reservations/movements/holds and publish idempotent effects for valuation/accounting/reconciliation.,B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-07,F138,Stock / Inventory,Returns,inventory,EXC,"Returns — Last-unit race, duplicate movement, reversal and reconciliation","Handle concurrent demand, stale availability, duplicate scans/submits, partial failure, reversal and orphan reconciliation.",B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F138-SEM-08,F138,Stock / Inventory,Returns,inventory,VER,"Returns — Ledger invariant, concurrency, traceability and UAT tests","Require non-negative/allowed-negative invariants, lot/serial trace, race tests, reconciliation, E2E and human UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F138,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-01,F139,Stock / Inventory,Damaged stock,inventory,CORE,Damaged stock — Stock-state lifecycle and authoritative ledger effect,Define movement/reservation/hold/availability lifecycle and make the stock ledger the authoritative quantity history.,B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-02,F139,Stock / Inventory,Damaged stock,inventory,DATA,"Damaged stock — Item, warehouse/bin, lot/serial/UOM and ownership dimensions","Freeze quantity dimensions, locations, tracking identifiers, ownership/status and source-document lineage.",B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-03,F139,Stock / Inventory,Damaged stock,inventory,RULE,"Damaged stock — Availability, negative-stock, reservation and valuation guards","Define available/ATP logic, allocation precedence, UOM conversion, tracking requirements, holds and negative-stock policy.",B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-04,F139,Stock / Inventory,Damaged stock,inventory,SEC,Damaged stock — Warehouse/location/action scope and controlled overrides,"Enforce company/warehouse/bin/action scope, restricted stock states and audited override authority.",B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-05,F139,Stock / Inventory,Damaged stock,inventory,UX,Damaged stock — Scan/select/move/count/exception workflow,"Cover barcode/manual entry, work queues, bulk/scanner use, partial completion, conflicts, mobile/offline boundaries and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-06,F139,Stock / Inventory,Damaged stock,inventory,INT,Damaged stock — Sales/procurement/manufacturing/quality/accounting contracts,Use public commands for reservations/movements/holds and publish idempotent effects for valuation/accounting/reconciliation.,B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-07,F139,Stock / Inventory,Damaged stock,inventory,EXC,"Damaged stock — Last-unit race, duplicate movement, reversal and reconciliation","Handle concurrent demand, stale availability, duplicate scans/submits, partial failure, reversal and orphan reconciliation.",B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F139-SEM-08,F139,Stock / Inventory,Damaged stock,inventory,VER,"Damaged stock — Ledger invariant, concurrency, traceability and UAT tests","Require non-negative/allowed-negative invariants, lot/serial trace, race tests, reconciliation, E2E and human UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F139,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-01,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,CORE,Quarantine and quality-held stock — Stock-state lifecycle and authoritative ledger effect,Define movement/reservation/hold/availability lifecycle and make the stock ledger the authoritative quantity history.,B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-02,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,DATA,"Quarantine and quality-held stock — Item, warehouse/bin, lot/serial/UOM and ownership dimensions","Freeze quantity dimensions, locations, tracking identifiers, ownership/status and source-document lineage.",B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-03,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,RULE,"Quarantine and quality-held stock — Availability, negative-stock, reservation and valuation guards","Define available/ATP logic, allocation precedence, UOM conversion, tracking requirements, holds and negative-stock policy.",B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-04,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,SEC,Quarantine and quality-held stock — Warehouse/location/action scope and controlled overrides,"Enforce company/warehouse/bin/action scope, restricted stock states and audited override authority.",B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-05,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,UX,Quarantine and quality-held stock — Scan/select/move/count/exception workflow,"Cover barcode/manual entry, work queues, bulk/scanner use, partial completion, conflicts, mobile/offline boundaries and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-06,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,INT,Quarantine and quality-held stock — Sales/procurement/manufacturing/quality/accounting contracts,Use public commands for reservations/movements/holds and publish idempotent effects for valuation/accounting/reconciliation.,B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-07,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,EXC,"Quarantine and quality-held stock — Last-unit race, duplicate movement, reversal and reconciliation","Handle concurrent demand, stale availability, duplicate scans/submits, partial failure, reversal and orphan reconciliation.",B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F140-SEM-08,F140,Stock / Inventory,Quarantine and quality-held stock,inventory,VER,"Quarantine and quality-held stock — Ledger invariant, concurrency, traceability and UAT tests","Require non-negative/allowed-negative invariants, lot/serial trace, race tests, reconciliation, E2E and human UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F140,SP008;SP009;SP014;SP015;SP016;SP020;SP022;SP023;SP024;SP030;SP033;SP034,Sales;Procurement;Manufacturing;Quality;Point of Sale;Accounting / Finance,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
