feature_id,module,feature_name,capability_id,capability_name,primary_wave,specification_status,current_code_status,implementation_status,automated_verification_status,codex_qa_status,human_uat_status,final_acceptance_status,active_blocker,dossier_path,evidence_path,last_updated_commit
F189,Manufacturing,Maintenance integration,MFG-CAP-007,Manufacturing costing and operational performance,W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/manufacturing/features/F189-maintenance-integration.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F190,Manufacturing,Engineering change and revision control,MFG-CAP-008,Engineering change and production intelligence,W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/manufacturing/features/F190-engineering-change-and-revision-control.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F191,Manufacturing,Production reports,MFG-CAP-008,Engineering change and production intelligence,W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/manufacturing/features/F191-production-reports.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F192,Manufacturing,Production dashboard,MFG-CAP-008,Engineering change and production intelligence,W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/manufacturing/features/F192-production-dashboard.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F193,Projects,Projects,PRJ-CAP-001,"Project setup, type, template and lifecycle",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F193-projects.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F194,Projects,Customer projects,PRJ-CAP-001,"Project setup, type, template and lifecycle",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F194-customer-projects.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F195,Projects,Internal projects,PRJ-CAP-001,"Project setup, type, template and lifecycle",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F195-internal-projects.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F196,Projects,Project templates,PRJ-CAP-001,"Project setup, type, template and lifecycle",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F196-project-templates.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F197,Projects,Work Breakdown Structure (WBS),PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F197-work-breakdown-structure-wbs.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F198,Projects,Milestones,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F198-milestones.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F199,Projects,Tasks,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F199-tasks.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F200,Projects,Subtasks,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F200-subtasks.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F201,Projects,Task dependencies,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F201-task-dependencies.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F202,Projects,Assignees,PRJ-CAP-003,"Staffing, availability and time",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F202-assignees.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F203,Projects,Priority,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F203-priority.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F204,Projects,Project status,PRJ-CAP-001,"Project setup, type, template and lifecycle",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F204-project-status.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F205,Projects,Gantt chart,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F205-gantt-chart.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F206,Projects,Kanban / task board,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F206-kanban-task-board.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F207,Projects,Project calendar,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F207-project-calendar.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F208,Projects,Resource allocation,PRJ-CAP-003,"Staffing, availability and time",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F208-resource-allocation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F209,Projects,Resource availability,PRJ-CAP-003,"Staffing, availability and time",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F209-resource-availability.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F210,Projects,Timesheets,PRJ-CAP-003,"Staffing, availability and time",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F210-timesheets.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F211,Projects,Project expenses,PRJ-CAP-004,"Project cost, materials, procurement and budgets",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F211-project-expenses.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F212,Projects,Materials consumed,PRJ-CAP-004,"Project cost, materials, procurement and budgets",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F212-materials-consumed.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F213,Projects,Project procurement,PRJ-CAP-004,"Project cost, materials, procurement and budgets",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F213-project-procurement.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F214,Projects,Project budget,PRJ-CAP-004,"Project cost, materials, procurement and budgets",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F214-project-budget.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F215,Projects,Budget revisions,PRJ-CAP-004,"Project cost, materials, procurement and budgets",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F215-budget-revisions.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F216,Projects,Cost tracking,PRJ-CAP-004,"Project cost, materials, procurement and budgets",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F216-cost-tracking.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F217,Projects,Revenue tracking,PRJ-CAP-005,"Revenue, billing, invoices and profitability",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F217-revenue-tracking.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F218,Projects,Fixed-price billing,PRJ-CAP-005,"Revenue, billing, invoices and profitability",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F218-fixed-price-billing.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F219,Projects,Time-and-material billing,PRJ-CAP-005,"Revenue, billing, invoices and profitability",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F219-time-and-material-billing.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F220,Projects,Milestone billing,PRJ-CAP-005,"Revenue, billing, invoices and profitability",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F220-milestone-billing.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F221,Projects,Project invoices,PRJ-CAP-005,"Revenue, billing, invoices and profitability",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F221-project-invoices.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F222,Projects,Project profitability,PRJ-CAP-005,"Revenue, billing, invoices and profitability",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F222-project-profitability.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F223,Projects,Cost variance,PRJ-CAP-004,"Project cost, materials, procurement and budgets",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F223-cost-variance.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F224,Projects,Issues,PRJ-CAP-006,"Issues, risks, documents and collaboration",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F224-issues.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F225,Projects,Risks,PRJ-CAP-006,"Issues, risks, documents and collaboration",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F225-risks.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F226,Projects,Documents,PRJ-CAP-006,"Issues, risks, documents and collaboration",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F226-documents.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F227,Projects,Comments and collaboration,PRJ-CAP-006,"Issues, risks, documents and collaboration",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F227-comments-and-collaboration.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F228,Projects,Progress tracking,PRJ-CAP-002,"Work planning, WBS, schedule and progress",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F228-progress-tracking.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F229,Projects,Project dashboard,PRJ-CAP-007,Project intelligence and reporting,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F229-project-dashboard.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F230,Projects,Project reports,PRJ-CAP-007,Project intelligence and reporting,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/projects/features/F230-project-reports.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F231,Assets,Asset register,AST-CAP-001,"Asset master, identity and organization",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F231-asset-register.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F232,Assets,Asset categories,AST-CAP-001,"Asset master, identity and organization",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F232-asset-categories.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
