feature_id,feature_name,module,review_status,semantic_family,required_flow_count,flow_ids,state_transition_count,transition_ids,happy_path,alternate_path,permission_failure,validation_failure,concurrency_conflict,retry_idempotency,reversal_recovery,downstream_failure,reconciliation_closure,review_decision,reviewed_on
F177,Serial tracking,Manufacturing,APPROVED,operational,10,F177-PFC-01;F177-PFC-02;F177-PFC-03;F177-PFC-04;F177-PFC-05;F177-PFC-06;F177-PFC-07;F177-PFC-08;F177-PFC-09;F177-PFC-10,5,F177-STM-01;F177-STM-02;F177-STM-03;F177-STM-04;F177-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F178,Make-to-stock,Manufacturing,APPROVED,operational,10,F178-PFC-01;F178-PFC-02;F178-PFC-03;F178-PFC-04;F178-PFC-05;F178-PFC-06;F178-PFC-07;F178-PFC-08;F178-PFC-09;F178-PFC-10,5,F178-STM-01;F178-STM-02;F178-STM-03;F178-STM-04;F178-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F179,Make-to-order,Manufacturing,APPROVED,document,10,F179-PFC-01;F179-PFC-02;F179-PFC-03;F179-PFC-04;F179-PFC-05;F179-PFC-06;F179-PFC-07;F179-PFC-08;F179-PFC-09;F179-PFC-10,5,F179-STM-01;F179-STM-02;F179-STM-03;F179-STM-04;F179-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F180,Subcontract manufacturing,Manufacturing,APPROVED,document,10,F180-PFC-01;F180-PFC-02;F180-PFC-03;F180-PFC-04;F180-PFC-05;F180-PFC-06;F180-PFC-07;F180-PFC-08;F180-PFC-09;F180-PFC-10,5,F180-STM-01;F180-STM-02;F180-STM-03;F180-STM-04;F180-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F181,Production quality inspections,Manufacturing,APPROVED,manufacturing,10,F181-PFC-01;F181-PFC-02;F181-PFC-03;F181-PFC-04;F181-PFC-05;F181-PFC-06;F181-PFC-07;F181-PFC-08;F181-PFC-09;F181-PFC-10,5,F181-STM-01;F181-STM-02;F181-STM-03;F181-STM-04;F181-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F182,Production hold,Manufacturing,APPROVED,manufacturing,10,F182-PFC-01;F182-PFC-02;F182-PFC-03;F182-PFC-04;F182-PFC-05;F182-PFC-06;F182-PFC-07;F182-PFC-08;F182-PFC-09;F182-PFC-10,5,F182-STM-01;F182-STM-02;F182-STM-03;F182-STM-04;F182-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F183,Production costing,Manufacturing,APPROVED,calculation,10,F183-PFC-01;F183-PFC-02;F183-PFC-03;F183-PFC-04;F183-PFC-05;F183-PFC-06;F183-PFC-07;F183-PFC-08;F183-PFC-09;F183-PFC-10,5,F183-STM-01;F183-STM-02;F183-STM-03;F183-STM-04;F183-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F184,Standard vs actual costing,Manufacturing,APPROVED,calculation,10,F184-PFC-01;F184-PFC-02;F184-PFC-03;F184-PFC-04;F184-PFC-05;F184-PFC-06;F184-PFC-07;F184-PFC-08;F184-PFC-09;F184-PFC-10,5,F184-STM-01;F184-STM-02;F184-STM-03;F184-STM-04;F184-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F185,Cost variance,Manufacturing,APPROVED,calculation,10,F185-PFC-01;F185-PFC-02;F185-PFC-03;F185-PFC-04;F185-PFC-05;F185-PFC-06;F185-PFC-07;F185-PFC-08;F185-PFC-09;F185-PFC-10,5,F185-STM-01;F185-STM-02;F185-STM-03;F185-STM-04;F185-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F186,Yield analysis,Manufacturing,APPROVED,analytics,10,F186-PFC-01;F186-PFC-02;F186-PFC-03;F186-PFC-04;F186-PFC-05;F186-PFC-06;F186-PFC-07;F186-PFC-08;F186-PFC-09;F186-PFC-10,5,F186-STM-01;F186-STM-02;F186-STM-03;F186-STM-04;F186-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F187,Production efficiency,Manufacturing,APPROVED,manufacturing,10,F187-PFC-01;F187-PFC-02;F187-PFC-03;F187-PFC-04;F187-PFC-05;F187-PFC-06;F187-PFC-07;F187-PFC-08;F187-PFC-09;F187-PFC-10,5,F187-STM-01;F187-STM-02;F187-STM-03;F187-STM-04;F187-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F188,Downtime,Manufacturing,APPROVED,manufacturing,10,F188-PFC-01;F188-PFC-02;F188-PFC-03;F188-PFC-04;F188-PFC-05;F188-PFC-06;F188-PFC-07;F188-PFC-08;F188-PFC-09;F188-PFC-10,5,F188-STM-01;F188-STM-02;F188-STM-03;F188-STM-04;F188-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F189,Maintenance integration,Manufacturing,APPROVED,operational,10,F189-PFC-01;F189-PFC-02;F189-PFC-03;F189-PFC-04;F189-PFC-05;F189-PFC-06;F189-PFC-07;F189-PFC-08;F189-PFC-09;F189-PFC-10,5,F189-STM-01;F189-STM-02;F189-STM-03;F189-STM-04;F189-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F190,Engineering change and revision control,Manufacturing,APPROVED,operational,10,F190-PFC-01;F190-PFC-02;F190-PFC-03;F190-PFC-04;F190-PFC-05;F190-PFC-06;F190-PFC-07;F190-PFC-08;F190-PFC-09;F190-PFC-10,5,F190-STM-01;F190-STM-02;F190-STM-03;F190-STM-04;F190-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F191,Production reports,Manufacturing,APPROVED,analytics,10,F191-PFC-01;F191-PFC-02;F191-PFC-03;F191-PFC-04;F191-PFC-05;F191-PFC-06;F191-PFC-07;F191-PFC-08;F191-PFC-09;F191-PFC-10,5,F191-STM-01;F191-STM-02;F191-STM-03;F191-STM-04;F191-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F192,Production dashboard,Manufacturing,APPROVED,analytics,10,F192-PFC-01;F192-PFC-02;F192-PFC-03;F192-PFC-04;F192-PFC-05;F192-PFC-06;F192-PFC-07;F192-PFC-08;F192-PFC-09;F192-PFC-10,5,F192-STM-01;F192-STM-02;F192-STM-03;F192-STM-04;F192-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F193,Projects,Projects,APPROVED,project,10,F193-PFC-01;F193-PFC-02;F193-PFC-03;F193-PFC-04;F193-PFC-05;F193-PFC-06;F193-PFC-07;F193-PFC-08;F193-PFC-09;F193-PFC-10,5,F193-STM-01;F193-STM-02;F193-STM-03;F193-STM-04;F193-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F194,Customer projects,Projects,APPROVED,project,10,F194-PFC-01;F194-PFC-02;F194-PFC-03;F194-PFC-04;F194-PFC-05;F194-PFC-06;F194-PFC-07;F194-PFC-08;F194-PFC-09;F194-PFC-10,5,F194-STM-01;F194-STM-02;F194-STM-03;F194-STM-04;F194-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F195,Internal projects,Projects,APPROVED,project,10,F195-PFC-01;F195-PFC-02;F195-PFC-03;F195-PFC-04;F195-PFC-05;F195-PFC-06;F195-PFC-07;F195-PFC-08;F195-PFC-09;F195-PFC-10,5,F195-STM-01;F195-STM-02;F195-STM-03;F195-STM-04;F195-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F196,Project templates,Projects,APPROVED,project,10,F196-PFC-01;F196-PFC-02;F196-PFC-03;F196-PFC-04;F196-PFC-05;F196-PFC-06;F196-PFC-07;F196-PFC-08;F196-PFC-09;F196-PFC-10,5,F196-STM-01;F196-STM-02;F196-STM-03;F196-STM-04;F196-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F197,Work Breakdown Structure (WBS),Projects,APPROVED,project,10,F197-PFC-01;F197-PFC-02;F197-PFC-03;F197-PFC-04;F197-PFC-05;F197-PFC-06;F197-PFC-07;F197-PFC-08;F197-PFC-09;F197-PFC-10,5,F197-STM-01;F197-STM-02;F197-STM-03;F197-STM-04;F197-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F198,Milestones,Projects,APPROVED,project,10,F198-PFC-01;F198-PFC-02;F198-PFC-03;F198-PFC-04;F198-PFC-05;F198-PFC-06;F198-PFC-07;F198-PFC-08;F198-PFC-09;F198-PFC-10,5,F198-STM-01;F198-STM-02;F198-STM-03;F198-STM-04;F198-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F199,Tasks,Projects,APPROVED,project,10,F199-PFC-01;F199-PFC-02;F199-PFC-03;F199-PFC-04;F199-PFC-05;F199-PFC-06;F199-PFC-07;F199-PFC-08;F199-PFC-09;F199-PFC-10,5,F199-STM-01;F199-STM-02;F199-STM-03;F199-STM-04;F199-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F200,Subtasks,Projects,APPROVED,project,10,F200-PFC-01;F200-PFC-02;F200-PFC-03;F200-PFC-04;F200-PFC-05;F200-PFC-06;F200-PFC-07;F200-PFC-08;F200-PFC-09;F200-PFC-10,5,F200-STM-01;F200-STM-02;F200-STM-03;F200-STM-04;F200-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F201,Task dependencies,Projects,APPROVED,project,10,F201-PFC-01;F201-PFC-02;F201-PFC-03;F201-PFC-04;F201-PFC-05;F201-PFC-06;F201-PFC-07;F201-PFC-08;F201-PFC-09;F201-PFC-10,5,F201-STM-01;F201-STM-02;F201-STM-03;F201-STM-04;F201-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F202,Assignees,Projects,APPROVED,operational,10,F202-PFC-01;F202-PFC-02;F202-PFC-03;F202-PFC-04;F202-PFC-05;F202-PFC-06;F202-PFC-07;F202-PFC-08;F202-PFC-09;F202-PFC-10,5,F202-STM-01;F202-STM-02;F202-STM-03;F202-STM-04;F202-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F203,Priority,Projects,APPROVED,operational,10,F203-PFC-01;F203-PFC-02;F203-PFC-03;F203-PFC-04;F203-PFC-05;F203-PFC-06;F203-PFC-07;F203-PFC-08;F203-PFC-09;F203-PFC-10,5,F203-STM-01;F203-STM-02;F203-STM-03;F203-STM-04;F203-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F204,Project status,Projects,APPROVED,project,10,F204-PFC-01;F204-PFC-02;F204-PFC-03;F204-PFC-04;F204-PFC-05;F204-PFC-06;F204-PFC-07;F204-PFC-08;F204-PFC-09;F204-PFC-10,5,F204-STM-01;F204-STM-02;F204-STM-03;F204-STM-04;F204-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F205,Gantt chart,Projects,APPROVED,operational,10,F205-PFC-01;F205-PFC-02;F205-PFC-03;F205-PFC-04;F205-PFC-05;F205-PFC-06;F205-PFC-07;F205-PFC-08;F205-PFC-09;F205-PFC-10,5,F205-STM-01;F205-STM-02;F205-STM-03;F205-STM-04;F205-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F206,Kanban / task board,Projects,APPROVED,project,10,F206-PFC-01;F206-PFC-02;F206-PFC-03;F206-PFC-04;F206-PFC-05;F206-PFC-06;F206-PFC-07;F206-PFC-08;F206-PFC-09;F206-PFC-10,5,F206-STM-01;F206-STM-02;F206-STM-03;F206-STM-04;F206-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F207,Project calendar,Projects,APPROVED,project,10,F207-PFC-01;F207-PFC-02;F207-PFC-03;F207-PFC-04;F207-PFC-05;F207-PFC-06;F207-PFC-07;F207-PFC-08;F207-PFC-09;F207-PFC-10,5,F207-STM-01;F207-STM-02;F207-STM-03;F207-STM-04;F207-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F208,Resource allocation,Projects,APPROVED,project,10,F208-PFC-01;F208-PFC-02;F208-PFC-03;F208-PFC-04;F208-PFC-05;F208-PFC-06;F208-PFC-07;F208-PFC-08;F208-PFC-09;F208-PFC-10,5,F208-STM-01;F208-STM-02;F208-STM-03;F208-STM-04;F208-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F209,Resource availability,Projects,APPROVED,project,10,F209-PFC-01;F209-PFC-02;F209-PFC-03;F209-PFC-04;F209-PFC-05;F209-PFC-06;F209-PFC-07;F209-PFC-08;F209-PFC-09;F209-PFC-10,5,F209-STM-01;F209-STM-02;F209-STM-03;F209-STM-04;F209-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F210,Timesheets,Projects,APPROVED,project,10,F210-PFC-01;F210-PFC-02;F210-PFC-03;F210-PFC-04;F210-PFC-05;F210-PFC-06;F210-PFC-07;F210-PFC-08;F210-PFC-09;F210-PFC-10,5,F210-STM-01;F210-STM-02;F210-STM-03;F210-STM-04;F210-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F211,Project expenses,Projects,APPROVED,project,10,F211-PFC-01;F211-PFC-02;F211-PFC-03;F211-PFC-04;F211-PFC-05;F211-PFC-06;F211-PFC-07;F211-PFC-08;F211-PFC-09;F211-PFC-10,5,F211-STM-01;F211-STM-02;F211-STM-03;F211-STM-04;F211-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F212,Materials consumed,Projects,APPROVED,operational,10,F212-PFC-01;F212-PFC-02;F212-PFC-03;F212-PFC-04;F212-PFC-05;F212-PFC-06;F212-PFC-07;F212-PFC-08;F212-PFC-09;F212-PFC-10,5,F212-STM-01;F212-STM-02;F212-STM-03;F212-STM-04;F212-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F213,Project procurement,Projects,APPROVED,project,10,F213-PFC-01;F213-PFC-02;F213-PFC-03;F213-PFC-04;F213-PFC-05;F213-PFC-06;F213-PFC-07;F213-PFC-08;F213-PFC-09;F213-PFC-10,5,F213-STM-01;F213-STM-02;F213-STM-03;F213-STM-04;F213-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F214,Project budget,Projects,APPROVED,project,10,F214-PFC-01;F214-PFC-02;F214-PFC-03;F214-PFC-04;F214-PFC-05;F214-PFC-06;F214-PFC-07;F214-PFC-08;F214-PFC-09;F214-PFC-10,5,F214-STM-01;F214-STM-02;F214-STM-03;F214-STM-04;F214-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F215,Budget revisions,Projects,APPROVED,project,10,F215-PFC-01;F215-PFC-02;F215-PFC-03;F215-PFC-04;F215-PFC-05;F215-PFC-06;F215-PFC-07;F215-PFC-08;F215-PFC-09;F215-PFC-10,5,F215-STM-01;F215-STM-02;F215-STM-03;F215-STM-04;F215-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F216,Cost tracking,Projects,APPROVED,calculation,10,F216-PFC-01;F216-PFC-02;F216-PFC-03;F216-PFC-04;F216-PFC-05;F216-PFC-06;F216-PFC-07;F216-PFC-08;F216-PFC-09;F216-PFC-10,5,F216-STM-01;F216-STM-02;F216-STM-03;F216-STM-04;F216-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F217,Revenue tracking,Projects,APPROVED,calculation,10,F217-PFC-01;F217-PFC-02;F217-PFC-03;F217-PFC-04;F217-PFC-05;F217-PFC-06;F217-PFC-07;F217-PFC-08;F217-PFC-09;F217-PFC-10,5,F217-STM-01;F217-STM-02;F217-STM-03;F217-STM-04;F217-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F218,Fixed-price billing,Projects,APPROVED,project,10,F218-PFC-01;F218-PFC-02;F218-PFC-03;F218-PFC-04;F218-PFC-05;F218-PFC-06;F218-PFC-07;F218-PFC-08;F218-PFC-09;F218-PFC-10,5,F218-STM-01;F218-STM-02;F218-STM-03;F218-STM-04;F218-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F219,Time-and-material billing,Projects,APPROVED,project,10,F219-PFC-01;F219-PFC-02;F219-PFC-03;F219-PFC-04;F219-PFC-05;F219-PFC-06;F219-PFC-07;F219-PFC-08;F219-PFC-09;F219-PFC-10,5,F219-STM-01;F219-STM-02;F219-STM-03;F219-STM-04;F219-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F220,Milestone billing,Projects,APPROVED,project,10,F220-PFC-01;F220-PFC-02;F220-PFC-03;F220-PFC-04;F220-PFC-05;F220-PFC-06;F220-PFC-07;F220-PFC-08;F220-PFC-09;F220-PFC-10,5,F220-STM-01;F220-STM-02;F220-STM-03;F220-STM-04;F220-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F221,Project invoices,Projects,APPROVED,document,10,F221-PFC-01;F221-PFC-02;F221-PFC-03;F221-PFC-04;F221-PFC-05;F221-PFC-06;F221-PFC-07;F221-PFC-08;F221-PFC-09;F221-PFC-10,5,F221-STM-01;F221-STM-02;F221-STM-03;F221-STM-04;F221-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F222,Project profitability,Projects,APPROVED,calculation,10,F222-PFC-01;F222-PFC-02;F222-PFC-03;F222-PFC-04;F222-PFC-05;F222-PFC-06;F222-PFC-07;F222-PFC-08;F222-PFC-09;F222-PFC-10,5,F222-STM-01;F222-STM-02;F222-STM-03;F222-STM-04;F222-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F223,Cost variance,Projects,APPROVED,calculation,10,F223-PFC-01;F223-PFC-02;F223-PFC-03;F223-PFC-04;F223-PFC-05;F223-PFC-06;F223-PFC-07;F223-PFC-08;F223-PFC-09;F223-PFC-10,5,F223-STM-01;F223-STM-02;F223-STM-03;F223-STM-04;F223-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F224,Issues,Projects,APPROVED,project,10,F224-PFC-01;F224-PFC-02;F224-PFC-03;F224-PFC-04;F224-PFC-05;F224-PFC-06;F224-PFC-07;F224-PFC-08;F224-PFC-09;F224-PFC-10,5,F224-STM-01;F224-STM-02;F224-STM-03;F224-STM-04;F224-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F225,Risks,Projects,APPROVED,project,10,F225-PFC-01;F225-PFC-02;F225-PFC-03;F225-PFC-04;F225-PFC-05;F225-PFC-06;F225-PFC-07;F225-PFC-08;F225-PFC-09;F225-PFC-10,5,F225-STM-01;F225-STM-02;F225-STM-03;F225-STM-04;F225-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F226,Documents,Projects,APPROVED,operational,10,F226-PFC-01;F226-PFC-02;F226-PFC-03;F226-PFC-04;F226-PFC-05;F226-PFC-06;F226-PFC-07;F226-PFC-08;F226-PFC-09;F226-PFC-10,5,F226-STM-01;F226-STM-02;F226-STM-03;F226-STM-04;F226-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F227,Comments and collaboration,Projects,APPROVED,operational,10,F227-PFC-01;F227-PFC-02;F227-PFC-03;F227-PFC-04;F227-PFC-05;F227-PFC-06;F227-PFC-07;F227-PFC-08;F227-PFC-09;F227-PFC-10,5,F227-STM-01;F227-STM-02;F227-STM-03;F227-STM-04;F227-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F228,Progress tracking,Projects,APPROVED,operational,10,F228-PFC-01;F228-PFC-02;F228-PFC-03;F228-PFC-04;F228-PFC-05;F228-PFC-06;F228-PFC-07;F228-PFC-08;F228-PFC-09;F228-PFC-10,5,F228-STM-01;F228-STM-02;F228-STM-03;F228-STM-04;F228-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
